NORMALS 1981-2010                     YRS  JAN   FEB   MAR   APR   MAY   JUN   JUL   AUG   SEP   OCT   NOV   DEC   ANN
03103,FLAGSTAFF, AZ                    30, 2.05, 2.16, 2.12, 1.15, 0.63, 0.36, 2.61, 3.11, 2.38, 1.66, 1.76, 1.87, 21.86
23183,PHOENIX, AZ                      30, 0.91, 0.92, 0.99, 0.28, 0.11, 0.02, 1.05, 1.00, 0.64, 0.58, 0.65, 0.88,  8.03
53131,TUCSON, AZ                       30, 1.29, 1.16, 0.84, 0.43, 0.42, 0.55, 2.13, 3.02, 1.64, 1.09, 0.99, 1.34, 14.90
23194,WINSLOW, AZ                      30, 0.52, 0.46, 0.54, 0.26, 0.33, 0.18, 1.04, 1.20, 0.88, 0.53, 0.51, 0.56,  7.01
53154,YUMA, AZ                         30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0.00
13964,FORT SMITH, AR                   30, 2.81, 2.76, 3.85, 4.30, 5.47, 4.28, 3.30, 2.59, 4.05, 4.32, 4.44, 3.29, 45.46
13963,LITTLE ROCK, AR                  30, 3.55, 3.66, 4.68, 5.14, 4.87, 3.65, 3.27, 2.59, 3.18, 4.91, 5.28, 4.97, 49.75
03952,NORTH LITTLE ROCK, AR            30, 3.42, 3.66, 4.77, 4.79, 4.96, 3.31, 3.81, 2.80, 3.31, 4.80, 5.39, 5.01, 50.03
23155,BAKERSFIELD, CA                  30, 1.16, 1.24, 1.21, 0.52, 0.18, 0.08, 0.00, 0.04, 0.08, 0.30, 0.64, 1.02,  6.47
23157,BISHOP, CA                       30, 1.05, 0.85, 0.53, 0.26, 0.19, 0.19, 0.17, 0.13, 0.19, 0.30, 0.52, 0.80,  5.18
24213,EUREKA, CA.                      30, 6.50, 5.63, 5.30, 3.32, 1.78, 0.75, 0.18, 0.31, 0.59, 2.24, 5.61, 8.12, 40.33
93193,FRESNO, CA                       30, 2.19, 2.03, 2.03, 0.95, 0.43, 0.21, 0.01, 0.01, 0.17, 0.63, 1.07, 1.77, 11.50
23129,LONG BEACH, CA                   30, 2.60, 3.09, 1.87, 0.60, 0.21, 0.07, 0.03, 0.03, 0.18, 0.63, 1.00, 1.95, 12.26
23174,LOS ANGELES AP, CA               30, 2.71, 3.25, 1.85, 0.70, 0.22, 0.08, 0.03, 0.05, 0.21, 0.56, 1.11, 2.05, 12.82
93134,LOS ANGELES C.O., CA             30, 3.12, 3.80, 2.43, 0.91, 0.26, 0.09, 0.01, 0.04, 0.24, 0.66, 1.04, 2.33, 14.93
24215,MOUNT SHASTA, CA                 30, 7.06, 7.23, 5.96, 2.93, 2.22, 1.20, 0.39, 0.34, 0.67, 2.28, 5.08, 7.85, 43.21
04222,REDDING, CA                      30, 6.16, 9.41, 7.75, 3.76, 2.31, 1.26, 0.43, 0.48, 0.87, 2.91, 5.15, 7.26, 47.75
23232,SACRAMENTO, CA                   30, 3.64, 3.47, 2.75, 1.15, 0.68, 0.21, 0.00, 0.05, 0.29, 0.95, 2.08, 3.25, 18.52
23188,SAN DIEGO, CA                    30, 1.98, 2.27, 1.81, 0.78, 0.12, 0.07, 0.03, 0.02, 0.15, 0.57, 1.01, 1.53, 10.34
23234,SAN FRANCISCO AP, CA             30, 4.19, 4.06, 2.96, 1.29, 0.47, 0.11, 0.00, 0.04, 0.17, 0.95, 2.38, 4.03, 20.65
23272,SAN FRANCISCO C.O., CA           30, 4.50, 4.46, 3.26, 1.46, 0.70, 0.16, 0.00, 0.06, 0.21, 1.12, 3.16, 4.56, 23.65
23190,SANTA BARBARA, CA                30, 3.50, 3.96, 3.18, 1.00, 0.34, 0.07, 0.03, 0.12, 0.26, 0.81, 1.55, 2.94, 17.76
23273,SANTA MARIA, CA                  30, 2.75, 2.99, 2.64, 0.98, 0.31, 0.04, 0.03, 0.02, 0.14, 0.60, 1.33, 2.12, 13.95
23237,STOCKTON, CA                     30, 2.74, 2.54, 2.16, 0.98, 0.53, 0.08, 0.00, 0.01, 0.29, 0.82, 1.69, 2.22, 14.06
23061,ALAMOSA, CO                      30, 0.26, 0.26, 0.53, 0.59, 0.58, 0.49, 0.97, 1.27, 0.91, 0.68, 0.42, 0.35,  7.31
93037,COLORADO SPRINGS, CO             30, 0.32, 0.34, 1.00, 1.42, 2.03, 2.50, 2.84, 3.34, 1.19, 0.82, 0.40, 0.34, 16.54
03017,DENVER, CO                       30, 0.41, 0.37, 0.92, 1.71, 2.12, 1.98, 2.16, 1.69, 0.96, 1.02, 0.61, 0.35, 14.30
23066,GRAND JUNCTION, CO               30, 0.58, 0.54, 0.92, 0.91, 0.88, 0.46, 0.61, 0.95, 1.19, 1.06, 0.73, 0.59,  9.42
93058,PUEBLO, CO                       30, 0.35, 0.30, 0.93, 1.40, 1.51, 1.36, 2.06, 2.32, 0.77, 0.72, 0.47, 0.38, 12.57
94702,BRIDGEPORT, CT                   30, 3.10, 2.79, 4.05, 4.13, 3.80, 3.61, 3.46, 3.96, 3.48, 3.64, 3.39, 3.33, 42.74
14752,HARTFORD, CT                     30, 3.15, 2.65, 3.57, 3.88, 3.89, 3.99, 4.00, 3.66, 3.48, 4.14, 3.84, 3.35, 43.60
13781,WILMINGTON, DE                   30, 3.01, 2.68, 3.92, 3.50, 3.95, 3.88, 4.57, 3.25, 4.32, 3.42, 3.10, 3.48, 43.08
93738,WASHINGTON DULLES AP, D.C.       30, 2.68, 2.74, 3.38, 3.47, 4.55, 3.98, 3.67, 3.53, 3.92, 3.25, 3.41, 2.96, 41.54
13743,WASHINGTON NAT'L AP, D.C.        30, 2.81, 2.62, 3.48, 3.06, 3.99, 3.78, 3.73, 2.93, 3.72, 3.40, 3.17, 3.05, 39.74
12832,APALACHICOLA, FL                 30, 4.40, 4.15, 5.26, 3.07, 2.50, 5.27, 7.07, 8.22, 6.73, 4.20, 3.52, 3.31, 57.70
12834,DAYTONA BEACH, FL                30, 2.74, 2.78, 4.24, 2.18, 3.13, 5.83, 5.83, 6.40, 6.96, 4.21, 2.69, 2.63, 49.62
12835,FORT MYERS, FL                   30, 1.94, 2.15, 2.88, 2.18, 2.65,10.09, 9.04,10.14, 8.31, 2.88, 1.96, 1.71, 55.93
12816,GAINESVILLE, FL                  30, 3.33, 3.20, 4.33, 2.67, 2.48, 7.12, 6.07, 6.39, 4.42, 2.88, 2.06, 2.38, 47.33
13889,JACKSONVILLE, FL                 30, 3.30, 3.19, 3.95, 2.64, 2.48, 6.45, 6.55, 6.80, 8.19, 3.93, 2.11, 2.80, 52.39
12850,KEY WEST, FL                     30, 2.37, 1.73, 2.00, 2.27, 3.51, 5.16, 4.12, 7.34, 8.96, 5.05, 2.14, 2.21, 46.86
12839,MIAMI, FL                        30, 1.62, 2.25, 3.00, 3.14, 5.34, 9.67, 6.50, 8.88, 9.86, 6.33, 3.27, 2.04, 61.90
12841,ORLANDO, FL                      30, 2.74, 2.83, 3.79, 2.49, 3.30, 8.74, 7.10, 7.82, 6.02, 3.29, 2.42, 2.63, 53.17
03855,PENSACOLA, FL                    30, 4.52, 5.11, 5.47, 4.04, 4.08, 5.70, 7.40, 5.78, 6.16, 4.94, 3.85, 4.15, 61.20
93805,TALLAHASSEE, FL                  30, 4.34, 4.85, 5.94, 3.06, 3.47, 7.73, 7.17, 7.35, 4.69, 3.23, 3.50, 3.90, 59.23
12842,TAMPA, FL                        30, 2.23, 2.81, 3.03, 2.03, 2.10, 6.68, 7.07, 7.77, 6.30, 2.26, 1.55, 2.47, 46.30
12843,VERO BEACH, FL                   30, 2.50, 2.67, 4.12, 2.72, 3.36, 6.67, 5.63, 7.03, 6.79, 4.91, 3.28, 2.19, 51.87
12844,WEST PALM BEACH, FL              30, 3.13, 2.82, 4.59, 3.66, 4.51, 8.30, 5.76, 7.95, 8.35, 5.13, 4.75, 3.38, 62.33
13873,ATHENS, GA                       30, 4.05, 4.48, 4.43, 3.15, 3.00, 4.18, 4.47, 3.53, 3.94, 3.55, 3.82, 3.73, 46.33
13874,ATLANTA, GA                      30, 4.20, 4.67, 4.81, 3.36, 3.67, 3.95, 5.27, 3.90, 4.47, 3.41, 4.10, 3.90, 49.71
13837,AUGUSTA,GA                       30, 4.21, 4.03, 4.31, 2.95, 3.18, 4.29, 5.27, 4.92, 3.37, 3.23, 3.17, 3.62, 46.55
93842,COLUMBUS, GA                     30, 3.85, 4.44, 5.46, 3.55, 3.19, 3.72, 4.76, 3.77, 3.06, 2.58, 4.10, 4.27, 46.75
03813,MACON, GA                        30, 4.24, 4.36, 4.55, 2.96, 2.72, 4.06, 4.95, 4.10, 3.59, 2.79, 3.32, 4.04, 45.68
03822,SAVANNAH, GA                     30, 3.69, 2.79, 3.73, 3.07, 2.98, 5.95, 5.60, 6.56, 4.58, 3.69, 2.37, 2.95, 47.96
21515,HILO, HI                         30,12.62,12.44,15.26,15.55, 8.85, 8.85,13.67, 9.38,12.53,12.44,16.31,18.89,156.79
22521,HONOLULU,HI                      30, 2.31, 1.99, 2.02, 0.63, 0.62, 0.26, 0.51, 0.56, 0.70, 1.84, 2.42, 3.24, 17.10
22516,KAHULUI, HI                      30, 2.87, 1.89, 2.45, 1.55, 0.74, 0.20, 0.50, 0.50, 0.38, 1.20, 2.20, 3.35, 17.83
22536,LIHUE, HI                        30, 3.75, 3.16, 4.61, 2.25, 2.07, 1.61, 1.87, 2.13, 2.12, 3.82, 4.46, 5.20, 37.05
24131,BOISE, ID                        30, 1.24, 0.99, 1.39, 1.23, 1.39, 0.69, 0.33, 0.24, 0.58, 0.75, 1.35, 1.55, 11.73
24149,LEWISTON, ID                     30, 1.08, 0.78, 1.15, 1.32, 1.61, 1.24, 0.66, 0.69, 0.67, 0.96, 1.18, 0.97, 12.31
24156,POCATELLO, ID                    30, 0.99, 0.97, 1.26, 1.15, 1.46, 0.99, 0.64, 0.61, 0.84, 0.87, 1.11, 1.24, 12.13
94846,CHICAGO,IL                       30, 1.73, 1.79, 2.50, 3.38, 3.68, 3.45, 3.70, 4.90, 3.21, 3.15, 3.15, 2.25, 36.89
14923,MOLINE, IL                       30, 1.49, 1.60, 2.86, 3.59, 4.32, 4.49, 4.29, 4.52, 3.09, 2.97, 2.56, 2.18, 37.96
14842,PEORIA, IL                       30, 1.78, 1.79, 2.80, 3.63, 4.33, 3.53, 3.85, 3.24, 3.15, 2.84, 3.13, 2.42, 36.49
94822,ROCKFORD, IL                     30, 1.37, 1.41, 2.32, 3.35, 4.02, 4.65, 3.95, 4.59, 3.35, 2.67, 2.58, 1.98, 36.24
93822,SPRINGFIELD, IL                  30, 1.82, 1.81, 2.63, 3.51, 4.24, 4.46, 3.94, 3.24, 2.90, 3.15, 3.21, 2.52, 37.43
93817,EVANSVILLE, IN                   30, 3.10, 3.17, 4.24, 4.37, 5.36, 3.78, 3.92, 2.98, 3.05, 3.25, 4.33, 3.76, 45.31
14827,FORT WAYNE, IN                   30, 2.26, 2.04, 2.71, 3.52, 4.27, 4.16, 4.24, 3.64, 2.80, 2.84, 3.09, 2.77, 38.34
53842,INDIANAPOLIS, IN                 30, 2.21, 2.13, 3.30, 3.90, 5.27, 4.39, 4.26, 3.19, 2.25, 3.11, 3.70, 3.08, 40.79
14848,SOUTH BEND, IN                   30, 2.29, 1.95, 2.42, 3.23, 3.83, 3.79, 4.00, 3.76, 3.53, 3.32, 3.27, 2.61, 38.00
54902,DES MOINES, IA                   30, 0.92, 1.23, 2.23, 3.71, 4.66, 4.70, 4.50, 4.74, 3.12, 2.52, 2.18, 1.32, 35.83
94908,DUBUQUE,IA                       30, 1.17, 1.44, 2.41, 3.66, 4.19, 4.40, 4.31, 4.40, 3.46, 2.66, 2.35, 1.84, 36.29
14943,SIOUX CITY, IA                   30, 0.62, 0.67, 2.00, 2.95, 3.74, 3.89, 3.44, 3.23, 2.96, 2.13, 1.31, 0.80, 27.74
94910,WATERLOO, IA                     30, 0.83, 0.99, 2.06, 3.71, 4.53, 4.98, 4.91, 4.27, 2.63, 2.48, 2.01, 1.20, 34.60
13984,CONCORDIA, KS                    30, 0.58, 0.79, 2.01, 2.45, 4.16, 4.05, 3.92, 3.14, 2.91, 1.92, 1.11, 0.85, 27.89
13985,DODGE CITY, KS                   30, 0.58, 0.68, 1.59, 1.82, 2.85, 3.24, 3.08, 2.75, 1.67, 1.74, 0.76, 0.84, 21.60
23065,GOODLAND, KS                     30, 0.38, 0.49, 1.07, 1.59, 2.95, 3.25, 3.47, 2.70, 1.22, 1.37, 0.71, 0.46, 19.66
13996,TOPEKA, KS                       30, 0.86, 1.32, 2.49, 3.53, 4.91, 5.40, 3.82, 4.24, 3.66, 3.03, 1.85, 1.35, 36.46
03974,WICHITA, KS                      30, 0.26, 1.35, 2.80, 2.95, 4.91, 5.42, 3.52, 3.83, 3.15, 2.98, 1.97, 1.20, 34.34
93812,GREATER CINCINNATI AP,OH         30, 2.82, 2.54, 3.88, 3.86, 5.03, 4.05, 3.86, 3.61, 2.83, 3.11, 3.20, 3.15, 41.94
03889,JACKSON, KY                      30, 3.61, 3.75, 4.12, 3.83, 5.20, 4.70, 4.65, 3.69, 3.46, 3.19, 3.96, 4.18, 48.34
93820,LEXINGTON, KY                    30, 3.20, 3.20, 4.07, 3.60, 5.26, 4.44, 4.65, 3.25, 2.91, 3.13, 3.53, 3.93, 45.17
13810,LOUISVILLE, KY                   30, 3.38, 3.18, 4.16, 4.08, 5.12, 4.14, 4.17, 3.31, 3.16, 3.22, 3.61, 4.01, 45.54
03816,PADUCAH, KY                      30, 3.68, 3.91, 3.93, 4.76, 4.94, 4.06, 4.44, 2.76, 3.75, 3.96, 4.30, 4.59, 49.08
13970,BATON ROUGE, LA                  30, 5.72, 5.04, 4.41, 4.46, 4.89, 6.41, 4.96, 5.82, 4.54, 4.70, 4.10, 5.60, 60.65
03937,LAKE CHARLES, LA                 30, 5.23, 3.46, 3.66, 3.33, 5.20, 6.85, 5.63, 4.86, 5.26, 4.90, 4.43, 4.68, 57.49
12916,NEW ORLEANS, LA                  30, 5.15, 5.30, 4.55, 4.61, 4.63, 8.06, 5.93, 5.98, 4.97, 3.54, 4.49, 5.24, 62.45
53905,SHREVEPORT, LA                   30, 4.19, 4.77, 4.35, 4.05, 4.45, 4.97, 3.49, 2.61, 3.36, 5.05, 4.74, 4.92, 50.95
14607,CARIBOU, ME                      30, 2.71, 2.21, 2.51, 2.66, 3.33, 3.48, 4.08, 3.76, 3.32, 3.53, 3.63, 3.27, 38.49
14764,PORTLAND, ME                     30, 3.38, 3.25, 4.24, 4.32, 4.01, 3.79, 3.61, 3.14, 3.69, 4.87, 4.93, 4.02, 47.25
93721,BALTIMORE, MD                    30, 3.05, 2.90, 3.90, 3.19, 3.99, 3.46, 4.07, 3.29, 4.03, 3.33, 3.30, 3.37, 41.88
14753,BLUE HILL, MA                    30, 4.35, 4.07, 5.58, 4.55, 4.11, 4.31, 4.02, 4.03, 4.06, 4.69, 4.76, 4.89, 53.42
14739,BOSTON, MA                       30, 3.36, 3.25, 4.32, 3.74, 3.49, 3.68, 3.43, 3.35, 3.44, 3.94, 3.99, 3.78, 43.77
94746,WORCESTER, MA                    30, 3.49, 3.23, 4.21, 4.11, 4.19, 4.19, 4.23, 3.71, 3.93, 4.68, 4.28, 3.82, 48.07
94849,ALPENA, MI                       30, 1.66, 1.32, 1.86, 2.39, 2.67, 2.62, 3.03, 3.23, 2.92, 2.61, 2.10, 1.75, 28.16
14822,DETROIT, MI                      30, 1.40, 1.70, 2.02, 2.78, 3.07, 3.25, 3.03, 3.16, 3.39, 2.72, 2.84, 1.97, 31.33
14826,FLINT, MI                        30, 1.63, 1.48, 1.91, 2.89, 3.08, 3.07, 3.32, 3.18, 3.75, 2.47, 2.67, 1.92, 31.37
94860,GRAND RAPIDS, MI                 30, 2.09, 1.79, 2.37, 3.35, 3.98, 3.77, 3.78, 3.59, 4.28, 3.26, 3.51, 2.50, 38.27
94814,HOUGHTON LAKE, MI                30, 1.51, 1.21, 1.84, 2.48, 2.82, 3.10, 2.76, 3.40, 3.10, 2.56, 2.32, 1.65, 28.75
14836,LANSING, MI                      30, 1.65, 1.47, 2.06, 3.03, 3.36, 3.45, 2.84, 3.23, 3.50, 2.53, 2.78, 1.87, 31.77
14838,MARQUETTE, MI                    30, 1.83, 1.31, 2.00, 2.45, 2.53, 2.68, 2.82, 2.63, 3.16, 3.13, 2.62, 1.97, 29.13
14840,MUSKEGON, MI                     30, 2.03, 1.83, 2.25, 2.91, 3.25, 2.55, 2.37, 3.39, 3.89, 3.11, 3.36, 2.55, 33.49
14847,SAULT STE. MARIE, MI             30, 2.19, 1.34, 1.95, 2.39, 2.57, 2.70, 2.86, 3.17, 3.82, 3.80, 3.37, 2.79, 32.95
14913,DULUTH, MN                       30, 0.96, 0.81, 1.49, 2.43, 3.23, 4.23, 3.85, 3.70, 4.11, 2.85, 2.09, 1.21, 30.96
14918,INTERNATIONAL FALLS, MN          30, 0.62, 0.57, 0.95, 1.53, 2.86, 3.92, 3.70, 2.81, 2.99, 2.08, 1.38, 0.81, 24.22
14922,MINNEAPOLIS-ST.PAUL, MN          30, 0.90, 0.77, 1.89, 2.66, 3.36, 4.25, 4.04, 4.30, 3.08, 2.43, 1.77, 1.16, 30.61
14925,ROCHESTER, MN                    30, 0.86, 0.83, 1.88, 3.24, 3.63, 4.68, 4.55, 4.52, 3.45, 2.24, 1.91, 1.23, 33.02
14926,SAINT CLOUD, MN                  30, 0.65, 0.59, 1.55, 2.57, 2.95, 4.17, 3.31, 3.79, 3.46, 2.49, 1.38, 0.82, 27.73
13927,JACKSON, MS                      30, 5.01, 4.39, 5.10, 5.11, 4.85, 4.13, 4.55, 4.01, 3.22, 3.99, 4.77, 5.19, 54.32
13865,MERIDIAN, MS                     30, 5.13, 5.60, 5.42, 4.78, 4.50, 4.40, 5.14, 3.99, 3.43, 3.76, 4.95, 5.06, 56.16
93862,TUPELO, MS                       30, 4.48, 4.96, 4.82, 4.78, 5.56, 4.52, 3.90, 3.45, 3.44, 4.12, 4.70, 6.28, 55.01
03945,COLUMBIA, MO                     30, 1.92, 2.25, 2.91, 4.49, 4.98, 4.47, 4.37, 4.36, 3.87, 3.31, 3.25, 2.44, 42.62
13988,KANSAS CITY, MO                  30, 1.14, 1.48, 2.15, 3.71, 5.13, 5.52, 3.97, 4.39, 4.16, 3.52, 2.14, 1.75, 39.06
13994,ST. LOUIS, MO                    30, 2.40, 2.24, 3.32, 3.69, 4.72, 4.28, 4.11, 2.99, 3.13, 3.33, 3.91, 2.84, 40.96
13995,SPRINGFIELD, MO                  30, 2.47, 2.52, 3.62, 4.32, 5.10, 4.85, 3.68, 3.55, 4.61, 3.59, 4.22, 3.04, 45.57
24033,BILLINGS, MT                     30, 0.48, 0.48, 1.06, 1.66, 2.18, 2.12, 1.32, 0.75, 1.30, 1.18, 0.63, 0.50, 13.66
94008,GLASGOW, MT                      30, 0.37, 0.26, 0.42, 0.85, 1.92, 2.33, 1.78, 1.24, 0.94, 0.75, 0.40, 0.40, 11.66
24143,GREAT FALLS, MT                  30, 0.51, 0.47, 0.91, 1.42, 2.42, 2.53, 1.50, 1.57, 1.42, 0.86, 0.59, 0.55, 14.75
94012,HAVRE, TX                        30, 0.33, 0.28, 0.54, 0.84, 1.74, 2.19, 1.64, 1.11, 1.12, 0.58, 0.43, 0.40, 11.20
24144,HELENA, MT                       30, 0.36, 0.30, 0.59, 0.98, 1.87, 2.06, 1.19, 1.20, 1.10, 0.68, 0.49, 0.40, 11.22
24146,KALISPELL, MT                    30, 1.33, 0.97, 1.09, 1.24, 1.98, 2.56, 1.45, 0.99, 1.38, 1.01, 1.43, 1.56, 16.99
24153,MISSOULA, MT                     30, 0.85, 0.70, 1.00, 1.22, 2.01, 2.07, 0.99, 1.19, 1.17, 0.88, 1.01, 1.04, 14.13
14935,GRAND ISLAND, NE                 30, 0.53, 0.68, 1.80, 2.53, 4.41, 4.30, 3.40, 3.12, 2.23, 1.86, 1.17, 0.63, 26.66
94996,LINCOLN, NE                      30, 0.63, 0.76, 2.09, 2.57, 4.51, 4.48, 3.57, 3.22, 3.04, 2.04, 1.41, 0.93, 29.25
14941,NORFOLK, NE                      30, 0.59, 0.76, 1.77, 2.65, 3.93, 4.26, 3.32, 3.25, 2.69, 2.07, 1.37, 0.75, 27.41
24023,NORTH PLATTE, NE                 30, 0.34, 0.50, 1.05, 2.27, 3.28, 3.42, 3.07, 2.29, 1.41, 1.55, 0.64, 0.41, 20.23
14942,OMAHA EPPLEY AP, NE              30, 0.72, 0.85, 1.99, 2.96, 4.76, 4.18, 3.83, 3.82, 2.68, 2.15, 1.64, 1.04, 30.62
94918,OMAHA (NORTH), NE                30, 0.70, 0.86, 2.12, 3.44, 4.70, 4.12, 3.95, 3.53, 2.86, 2.42, 1.49, 1.02, 31.21
24028,SCOTTSBLUFF, NE                  30, 0.41, 0.60, 1.00, 1.83, 2.48, 2.85, 1.83, 1.30, 1.18, 1.14, 0.66, 0.51, 15.79
24032,VALENTINE, NE                    30, 0.26, 0.48, 1.07, 2.22, 3.13, 3.56, 3.21, 2.18, 1.64, 1.25, 0.65, 0.37, 20.02
24121,ELKO, NV                         30, 1.12, 0.84, 1.00, 0.97, 0.96, 0.65, 0.37, 0.37, 0.57, 0.75, 1.11, 1.20,  9.91
23154,ELY, NV                          30, 0.70, 0.75, 0.93, 0.95, 1.10, 0.67, 0.64, 0.90, 0.83, 1.00, 0.70, 0.59,  9.76
53123,LAS VEGAS, NV                    30, 0.70, 0.88, 0.57, 0.31, 0.13, 0.09, 0.43, 0.49, 0.36, 0.41, 0.43, 0.57,  5.37
23185,RENO, NV                         30, 1.03, 1.02, 0.76, 0.47, 0.49, 0.51, 0.18, 0.23, 0.35, 0.51, 0.82, 1.03,  7.40
24128,WINNEMUCCA, NV                   30, 0.87, 0.66, 0.83, 0.89, 1.12, 0.56, 0.25, 0.18, 0.44, 0.67, 0.88, 0.93,  8.28
14745,CONCORD, NH                      30, 2.70, 2.62, 3.27, 3.41, 3.66, 3.69, 3.74, 3.18, 3.38, 4.04, 3.72, 3.20, 40.61
14755,MT. WASHINGTON, NH               30, 6.44, 6.77, 7.67, 7.44, 8.18, 8.40, 8.77, 8.32, 8.03, 9.27, 9.85, 7.73, 96.87
93730,ATLANTIC CITY AP, NJ             30, 3.22, 2.87, 4.21, 3.63, 3.35, 3.11, 3.72, 4.11, 3.15, 3.42, 3.27, 3.69, 41.75
13724,ATLANTIC CITY C.O.,NJ            30, 3.08, 2.87, 4.02, 3.39, 3.22, 2.68, 3.31, 3.92, 3.08, 3.47, 3.35, 3.62, 40.01
14734,NEWARK, NJ                       30, 3.54, 2.88, 4.18, 4.20, 4.09, 4.02, 4.76, 3.70, 3.82, 3.60, 3.65, 3.81, 46.25
23050,ALBUQUERQUE, NM                  30, 0.38, 0.48, 0.57, 0.61, 0.50, 0.66, 1.50, 1.58, 1.08, 1.02, 0.57, 0.50,  9.45
23051,CLAYTON, NM                      30, 0.28, 0.34, 0.95, 0.94, 1.96, 2.13, 2.66, 2.94, 1.67, 1.11, 0.45, 0.36, 15.79
23009,ROSWELL, NM                      30, 0.38, 0.42, 0.51, 0.61, 1.25, 1.73, 2.06, 1.97, 1.53, 1.23, 0.58, 0.64, 12.91
14735,ALBANY, NY                       30, 2.59, 2.20, 3.21, 3.17, 3.61, 3.79, 4.12, 3.46, 3.30, 3.68, 3.29, 2.93, 39.35
04725,BINGHAMTON, NY                   30, 2.45, 2.31, 2.99, 3.43, 3.57, 4.31, 3.70, 3.45, 3.63, 3.33, 3.30, 2.83, 39.30
14733,BUFFALO, NY                      30, 3.18, 2.49, 2.87, 3.01, 3.46, 3.66, 3.23, 3.26, 3.90, 3.52, 4.01, 3.89, 40.48
